Step,AgentID,Household_Size,Consumption_Rate,Brand_Preference,Brand_Choice,Loyalty_Rate,Purchase_Probabilities,Enable_Ads,Ad_Decay_Factor,Ad_Channel_Preference,Adstock,Pantry_Min,Pantry_Max,Pantry_Stock,Purchased_This_Step,Current_Price,Last_Product_Price,Step_Min,Step_Max,Units_to_Purchase,Baseline_Units,Incremental_Promo_Units,Incremental_Ad_Units,Decremental_Units,Price_Change
12,18,2,3.8452909803204838,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245683}",True,5.290444159030935,"{'Web': 0.7024810720087575, 'TV': 0.2975189279912424}","{'A': 58.46437008210679, 'B': 1.0}",0.2,3.0,1.7585997723377165,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
12,14,3,3.2292910533572705,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245704}",True,4.710136719929598,"{'Web': 0.6862881493025438, 'TV': 0.3137118506974562}","{'A': 100.94092974900897, 'B': 1.0}",0.30000000000000004,3.0,1.8520423197613933,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
12,21,1,2.121885039731292,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.00345375445532457}",True,3.1657601493282153,"{'Web': 0.7007316342716651, 'TV': 0.29926836572833476}","{'A': 538.9905626860123, 'B': 1.0}",0.1,3.0,2.344651206212548,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,64,1,3.551509715818735,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245704}",True,3.090997221178454,"{'Web': 0.6957591065190067, 'TV': 0.3042408934809933}","{'A': 609.108546626566, 'B': 1.0}",0.1,1.0,1.0,"{'A': 1, 'B': 0}",5.0,,1,1,1,1,0,0,0,no_price_change
12,35,1,2.862572777425947,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324571}",True,5.988489679810551,"{'Web': 0.7082421512678289, 'TV': 0.2917578487321712}","{'A': 34.01525992248307, 'B': 1.0}",0.1,3.0,2.807966842055098,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
12,74,1,4.158547785429704,B,B,1.0,"{'A': 0.00345375445532457, 'B': 0.9965462455446754}",True,3.7494080420629836,"{'Web': 0.7177690349117717, 'TV': 0.2822309650882283}","{'A': 242.2057369804559, 'B': 1.0}",0.1,3.0,2.114377273228798,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,33,3,4.35758308827046,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245683}",True,1.969606446221702,"{'Web': 0.6727721259057128, 'TV': 0.3272278740942873}","{'A': 5154.25222288405, 'B': 1.0}",0.30000000000000004,3.0,2.7385396283313277,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
12,63,2,2.9118432669403,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,4.090716773028647,"{'Web': 0.6935643392900942, 'TV': 0.3064356607099059}","{'A': 180.4007392396428, 'B': 1.0}",0.2,0.2,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,23,1,2.45980297492003,B,B,1.0,"{'A': 0.0034537544553245683, 'B': 0.9965462455446754}",True,3.8319099013780855,"{'Web': 0.7103689425036576, 'TV': 0.2896310574963424}","{'A': 226.15751367160777, 'B': 1.0}",0.1,3.0,2.121560497994711,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,6,1,2.631513334288794,B,B,1.0,"{'A': 0.0034537544553245704, 'B': 0.9965462455446755}",True,2.1868338979643136,"{'Web': 0.6861406960887458, 'TV': 0.31385930391125416}","{'A': 3022.670236239997, 'B': 1.0}",0.1,1.0,1.0,"{'A': 0, 'B': 1}",5.0,,1,1,1,1,0,0,0,no_price_change
12,79,1,2.615336824369484,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,4.043658688253091,"{'Web': 0.7303899607193723, 'TV': 0.2696100392806276}","{'A': 166.83969082849146, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,51,2,3.505003085707735,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,4.282660307376543,"{'Web': 0.7247950093624247, 'TV': 0.27520499063757525}","{'A': 133.01685633476316, 'B': 1.0}",0.2,2.0,1.152645115245631,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,29,1,2.9068660270504543,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,3.7387595153279816,"{'Web': 0.7076989881913774, 'TV': 0.29230101180862245}","{'A': 253.96603146926097, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,12,1,3.119984888055823,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324571}",True,4.298688319618946,"{'Web': 0.7145528243504037, 'TV': 0.2854471756495963}","{'A': 135.77286960586295, 'B': 1.0}",0.1,2.0,1.1538275246334164,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,53,1,5.131609334970854,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245687}",True,4.287557650366356,"{'Web': 0.729647258370151, 'TV': 0.270352741629849}","{'A': 130.0321052744228, 'B': 1.0}",0.1,3.0,2.6615523090928845,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,82,4,3.1723856788314224,A,A,1.0,"{'A': 0.9965462455446753, 'B': 0.0034537544553245687}",True,4.825206403122511,"{'Web': 0.7036125433318943, 'TV': 0.29638745666810573}","{'A': 86.05288853155588, 'B': 1.0}",0.4,3.0,2.0,"{'A': 2, 'B': 0}",5.0,,1,3,2,2,0,0,0,no_price_change
12,70,4,2.869748159641541,B,B,1.0,"{'A': 0.003453754455324571, 'B': 0.9965462455446754}",True,3.1664770136260882,"{'Web': 0.6948091101778597, 'TV': 0.3051908898221403}","{'A': 549.1072026038172, 'B': 1.0}",0.4,4.0,2.2737936119120423,"{'A': 0, 'B': 1}",5.0,,0,2,1,1,0,0,0,no_price_change
12,48,3,5.1078018084923915,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245687}",True,4.898055934634522,"{'Web': 0.7183300180425447, 'TV': 0.2816699819574554}","{'A': 76.73193784851338, 'B': 1.0}",0.30000000000000004,3.0,1.9519583277202965,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
12,22,3,2.5806449385945314,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,3.18793335595893,"{'Web': 0.6742733428941523, 'TV': 0.3257266571058477}","{'A': 568.8220785933268, 'B': 1.0}",0.30000000000000004,2.0,1.0249993980949803,"{'A': 1, 'B': 0}",5.0,,1,1,1,1,0,0,0,no_price_change
12,66,2,3.4330910645707835,B,B,1.0,"{'A': 0.0034537544553245696, 'B': 0.9965462455446754}",True,3.2156099531326623,"{'Web': 0.6811756638141018, 'TV': 0.31882433618589817}","{'A': 535.9166808826902, 'B': 1.0}",0.2,2.0,1.0092154421191966,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,62,2,4.504911578024711,A,B,0.5499999999999996,"{'A': 0.6440029074705067, 'B': 0.3559970925294933}",True,4.998741376555207,"{'Web': 0.6867885594366109, 'TV': 0.313211440563389}","{'A': 78.26115480317839, 'B': 1.0}",0.2,2.0,1.6724814495641254,"{'A': 0, 'B': 1}",5.0,,0,1,1,1,0,0,0,no_price_change
12,49,2,3.412106505822771,B,B,0.9999999999999997,"{'A': 0.33767786848179804, 'B': 0.662322131518202}",True,5.065420181582666,"{'Web': 0.728708043691104, 'TV': 0.2712919563088961}","{'A': 64.081840518976, 'B': 1.0}",0.2,2.0,1.0,"{'A': 0, 'B': 1}",5.0,,1,2,1,1,0,0,0,no_price_change
12,80,1,2.747184012383133,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,3.4855241857796107,"{'Web': 0.7083336372704805, 'TV': 0.2916663627295195}","{'A': 344.0501749480334, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,47,2,1.4974888800500683,B,B,1.0,"{'A': 0.0034537544553245704, 'B': 0.9965462455446755}",True,3.762662524468908,"{'Web': 0.7015237297559579, 'TV': 0.29847627024404205}","{'A': 252.2517558104789, 'B': 1.0}",0.2,3.0,1.322154085267297,"{'A': 0, 'B': 1}",5.0,,0,2,1,1,0,0,0,no_price_change
12,57,4,2.6565787607857536,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245704}",True,3.150392640286989,"{'Web': 0.6588092530914348, 'TV': 0.3411907469085652}","{'A': 627.8621176859544, 'B': 1.0}",0.4,3.0,2.9544320415574106,"{'A': 2, 'B': 0}",5.0,,0,2,2,1,0,1,0,no_price_change
12,58,6,4.715036014032808,A,B,0.8499999999999995,"{'A': 0.7957246713499221, 'B': 0.2042753286500779}",True,3.496931681722697,"{'Web': 0.7052376846307008, 'TV': 0.2947623153692992}","{'A': 342.76782718405275, 'B': 1.0}",0.6000000000000001,6.0,4.72970306362139,"{'A': 0, 'B': 2}",5.0,,0,3,2,2,0,0,0,no_price_change
12,39,1,2.788409831037982,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245704}",True,4.393125281258067,"{'Web': 0.712223950843261, 'TV': 0.287776049156739}","{'A': 124.70290305979633, 'B': 1.0}",0.1,1.0,1.0,"{'A': 1, 'B': 0}",5.0,,1,1,1,1,0,0,0,no_price_change
12,98,2,1.9740317036475197,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245696}",True,4.4105330375142575,"{'Web': 0.6934578985864824, 'TV': 0.30654210141351756}","{'A': 130.60372061947416, 'B': 1.0}",0.2,2.0,1.9210702757068265,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
12,88,2,3.0084189037418274,A,A,1.0,"{'A': 0.9965462455446753, 'B': 0.003453754455324571}",True,4.040638789051361,"{'Web': 0.6977748745541886, 'TV': 0.30222512544581137}","{'A': 187.6262045442458, 'B': 1.0}",0.2,2.0,1.0223875836742184,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,93,1,4.19325257916176,A,A,0.9999999999999997,"{'A': 0.796617021768251, 'B': 0.20338297823174903}",True,2.9242764503863605,"{'Web': 0.7120597124918923, 'TV': 0.2879402875081078}","{'A': 737.751462424798, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,13,4,2.847138476859853,B,B,1.0,"{'A': 0.0034537544553245696, 'B': 0.9965462455446754}",True,4.48378834760053,"{'Web': 0.7137252858842441, 'TV': 0.2862747141157559}","{'A': 113.66590343380622, 'B': 1.0}",0.4,5.0,2.1409675398227104,"{'A': 0, 'B': 2}",5.0,,1,4,2,2,0,0,0,no_price_change
12,56,2,1.9208038124174913,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.003453754455324568}",True,5.026477941580573,"{'Web': 0.7125977990325543, 'TV': 0.2874022009674456}","{'A': 70.14595517420753, 'B': 1.0}",0.2,1.0,1.0,"{'A': 1, 'B': 0}",5.0,,1,1,1,1,0,0,0,no_price_change
12,86,4,3.2562217764227603,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.003453754455324571}",True,3.3411683099178786,"{'Web': 0.6731707739329079, 'TV': 0.326829226067092}","{'A': 464.092382870553, 'B': 1.0}",0.4,5.0,4.258989314686017,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
12,38,1,3.392413029518895,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245713}",True,4.818182965754278,"{'Web': 0.6866941382267411, 'TV': 0.3133058617732589}","{'A': 91.53041253531333, 'B': 1.0}",0.1,3.0,2.462694873654044,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,40,2,3.1074157424249176,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245687}",True,3.7784931890862743,"{'Web': 0.6673975841223867, 'TV': 0.3326024158776133}","{'A': 276.0160941125819, 'B': 1.0}",0.2,3.0,2.2765403829513815,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,15,3,2.4649866996121705,B,B,1.0,"{'A': 0.003453754455324569, 'B': 0.9965462455446754}",True,4.145063214103528,"{'Web': 0.6834818705814883, 'TV': 0.3165181294185117}","{'A': 176.04034492847342, 'B': 1.0}",0.30000000000000004,5.0,4.395458723706671,"{'A': 0, 'B': 2}",5.0,,0,2,2,2,0,0,0,no_price_change
12,52,5,2.805052355615392,B,B,1.0,"{'A': 0.0034537544553245696, 'B': 0.9965462455446754}",True,3.7593237678323925,"{'Web': 0.7377015689063735, 'TV': 0.2622984310936266}","{'A': 222.53285771323186, 'B': 1.0}",0.5,3.0,2.652506228637151,"{'A': 0, 'B': 2}",5.0,,0,2,2,2,0,0,0,no_price_change
12,92,2,3.7468915307081105,A,A,1.0,"{'A': 0.9965462455446753, 'B': 0.0034537544553245696}",True,4.324483031090678,"{'Web': 0.6978102199352477, 'TV': 0.3021897800647522}","{'A': 140.0940258859287, 'B': 1.0}",0.2,5.0,4.594690477878782,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
12,27,5,4.22783376662013,B,B,1.0,"{'A': 0.0034537544553245687, 'B': 0.9965462455446754}",True,3.1376915130631264,"{'Web': 0.6993432641818026, 'TV': 0.3006567358181975}","{'A': 563.2503866432068, 'B': 1.0}",0.5,7.0,5.8083351162678305,"{'A': 0, 'B': 2}",5.0,,0,3,2,2,0,0,0,no_price_change
12,68,3,3.2078567983792627,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.00345375445532457}",True,3.7136915897639438,"{'Web': 0.6823366155111685, 'TV': 0.3176633844888314}","{'A': 284.19080665455664, 'B': 1.0}",0.30000000000000004,3.0,2.777553905090574,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
12,9,3,4.475606195546991,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324571}",True,3.3971148959927815,"{'Web': 0.7103833076155703, 'TV': 0.2896166923844296}","{'A': 382.3323214444383, 'B': 1.0}",0.30000000000000004,2.0,1.3078981745771174,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,30,2,4.8227327329267125,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.003453754455324571}",True,5.260077804125462,"{'Web': 0.711331886247917, 'TV': 0.28866811375208296}","{'A': 58.122887937749624, 'B': 1.0}",0.2,2.0,1.0970815147154145,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
12,1,2,2.9420791594056444,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324571}",True,4.88131804220753,"{'Web': 0.6672287573427577, 'TV': 0.33277124265724234}","{'A': 91.98133262823727, 'B': 1.0}",0.2,4.0,3.8425036514488404,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
12,43,3,3.1334970410228062,A,A,0.9999999999999996,"{'A': 0.7970638465836417, 'B': 0.20293615341635832}",True,2.7107388061882687,"{'Web': 0.6736602056702519, 'TV': 0.3263397943297481}","{'A': 1174.9380355191074, 'B': 1.0}",0.30000000000000004,3.0,2.5112385527419496,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
13,61,2,4.617138830645304,B,B,1.0,"{'A': 0.00345375445532457, 'B': 0.9965462455446755}",True,4.091034511577335,"{'Web': 0.7135596713723789, 'TV': 0.28644032862762114}","{'A': 41.20545189105804, 'B': 1.0}",0.2,3.0,2.3688069703621686,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
13,14,3,3.2292910533572705,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245696}",True,4.710136719929598,"{'Web': 0.6862881493025438, 'TV': 0.3137118506974562}","{'A': 21.430573197993652, 'B': 1.0}",0.30000000000000004,3.0,1.923045846408176,"{'A': 1, 'B': 0}",5.0,,0,2,1,1,0,0,0,no_price_change
13,38,1,3.392413029518895,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245704}",True,4.818182965754278,"{'Web': 0.6866941382267411, 'TV': 0.3133058617732589}","{'A': 18.996873548778655, 'B': 1.0}",0.1,3.0,2.167919446458548,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
13,95,1,4.815306376826745,A,A,1.0,"{'A': 0.9999996033691086, 'B': 3.966308914249044e-07}",True,3.183749939649549,"{'Web': 0.6834757141227639, 'TV': 0.3165242858772362}","{'A': 174.626806863399, 'B': 1.0}",0.1,2.0,1.3002756247117733,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
13,54,1,2.8592102038878564,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,4.780430538410622,"{'Web': 0.6762117076475468, 'TV': 0.32378829235245316}","{'A': 20.461125557924536, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
13,48,3,5.1078018084923915,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.003453754455324569}",True,4.898055934634522,"{'Web': 0.7183300180425447, 'TV': 0.2816699819574554}","{'A': 15.665794525933459, 'B': 1.0}",0.30000000000000004,3.0,2.364621521696988,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
13,82,4,3.1723856788314224,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324569}",True,4.825206403122511,"{'Web': 0.7036125433318943, 'TV': 0.29638745666810573}","{'A': 17.834032649021793, 'B': 1.0}",0.4,3.0,1.7391192607219697,"{'A': 1, 'B': 0}",5.0,,0,2,1,1,0,0,0,no_price_change
13,77,4,4.860811669176094,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245687}",True,4.2555904857352465,"{'Web': 0.7052248984116215, 'TV': 0.29477510158837855}","{'A': 34.403738959253495, 'B': 1.0}",0.4,4.0,3.302198163786507,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
13,5,2,2.3054027289680885,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,3.1962339054234237,"{'Web': 0.6879368374387156, 'TV': 0.31206316256128436}","{'A': 168.55380917201614, 'B': 1.0}",0.2,0.2,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
13,30,2,4.8227327329267125,A,A,1.0,"{'A': 0.9965462455446753, 'B': 0.0034537544553245704}",True,5.260077804125462,"{'Web': 0.711331886247917, 'TV': 0.28866811375208296}","{'A': 11.049815250292312, 'B': 1.0}",0.2,2.0,0.6823788739604737,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
13,78,3,2.3480797960700572,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245704}",True,5.113417068675933,"{'Web': 0.7018945230945561, 'TV': 0.2981054769054439}","{'A': 13.231123341077623, 'B': 1.0}",0.30000000000000004,4.0,1.3906837130179048,"{'A': 0, 'B': 0}",5.0,,0,2,0,0,0,0,0,no_price_change
13,43,3,3.1334970410228062,A,A,1.0,"{'A': 0.9999995585433157, 'B': 4.41456684317061e-07}",True,2.7107388061882687,"{'Web': 0.6736602056702519, 'TV': 0.3263397943297481}","{'A': 433.43830576257466, 'B': 1.0}",0.30000000000000004,3.0,2.5538417654704455,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
13,45,2,3.5935881147911206,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245704}",True,6.070878525776086,"{'Web': 0.7313986331906416, 'TV': 0.2686013668093584}","{'A': 4.870898240039112, 'B': 1.0}",0.2,4.0,2.7648914762978425,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
13,83,3,4.831362081018575,B,B,1.0,"{'A': 0.0034537544553245696, 'B': 0.9965462455446754}",True,3.6624909544827484,"{'Web': 0.6927295592206257, 'TV': 0.3072704407793742}","{'A': 79.72897439642394, 'B': 1.0}",0.30000000000000004,5.0,4.927742250322543,"{'A': 0, 'B': 1}",5.0,,0,1,1,1,0,0,0,no_price_change
13,12,1,3.119984888055823,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.00345375445532457}",True,4.298688319618946,"{'Web': 0.7145528243504037, 'TV': 0.2854471756495963}","{'A': 31.584720619590872, 'B': 1.0}",0.1,2.0,1.8333131516862011,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
13,89,3,2.389749649757931,A,A,1.0,"{'A': 0.9965462455446753, 'B': 0.003453754455324569}",True,4.006220116083705,"{'Web': 0.686750105825896, 'TV': 0.3132498941741039}","{'A': 50.36766729787607, 'B': 1.0}",0.30000000000000004,3.0,2.6802988949279727,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
13,52,5,2.805052355615392,B,B,1.0,"{'A': 0.0034537544553245683, 'B': 0.9965462455446754}",True,3.7593237678323925,"{'Web': 0.7377015689063735, 'TV': 0.2622984310936266}","{'A': 59.19491681386709, 'B': 1.0}",0.5,3.0,1.8700083048495342,"{'A': 0, 'B': 1}",5.0,,0,2,1,1,0,0,0,no_price_change
13,27,5,4.22783376662013,B,B,1.0,"{'A': 0.003453754455324569, 'B': 0.9965462455446753}",True,3.1376915130631264,"{'Web': 0.6993432641818026, 'TV': 0.3006567358181975}","{'A': 179.51107822366566, 'B': 1.0}",0.5,7.0,6.625696375956816,"{'A': 0, 'B': 2}",5.0,,0,2,2,2,0,0,0,no_price_change
13,88,2,3.0084189037418274,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.00345375445532457}",True,4.040638789051361,"{'Web': 0.6977748745541886, 'TV': 0.30222512544581137}","{'A': 46.434787750056636, 'B': 1.0}",0.2,2.0,0.3575865489804033,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
13,11,1,2.3664540062240156,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,4.152945702762482,"{'Web': 0.6973277561235478, 'TV': 0.3026722438764522}","{'A': 40.204877791770116, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
13,22,3,2.5806449385945314,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245704}",True,3.18793335595893,"{'Web': 0.6742733428941523, 'TV': 0.3257266571058477}","{'A': 178.42972706128768, 'B': 1.0}",0.30000000000000004,2.0,1.0,"{'A': 1, 'B': 0}",5.0,,1,2,1,1,0,0,0,no_price_change
13,72,2,4.068263705855873,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245696}",True,2.2801789876350416,"{'Web': 0.6850168088922823, 'TV': 0.31498319110771766}","{'A': 1095.6724614748587, 'B': 1.0}",0.2,2.0,1.6090671893821666,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
13,13,4,2.847138476859853,B,B,1.0,"{'A': 0.003453754455324571, 'B': 0.9965462455446754}",True,4.48378834760053,"{'Web': 0.7137252858842441, 'TV': 0.2862747141157559}","{'A': 25.3504167953498, 'B': 1.0}",0.4,5.0,1.7360481681412694,"{'A': 0, 'B': 1}",5.0,,0,4,1,1,0,0,0,no_price_change
13,79,1,2.615336824369484,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,4.043658688253091,"{'Web': 0.7303899607193723, 'TV': 0.2696100392806276}","{'A': 41.25958783642252, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
13,74,1,4.158547785429704,B,B,1.0,"{'A': 0.0034537544553245696, 'B': 0.9965462455446754}",True,3.7494080420629836,"{'Web': 0.7177690349117717, 'TV': 0.2822309650882283}","{'A': 64.59839373662581, 'B': 1.0}",0.1,3.0,2.873908712664531,"{'A': 0, 'B': 1}",5.0,,0,1,1,1,0,0,0,no_price_change
13,98,2,1.9740317036475197,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.00345375445532457}",True,4.4105330375142575,"{'Web': 0.6934578985864824, 'TV': 0.30654210141351756}","{'A': 29.611776968590945, 'B': 1.0}",0.2,2.0,1.9079153216579643,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
13,65,2,3.3479848780755916,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.003453754455324569}",True,4.28318592178049,"{'Web': 0.709509894719623, 'TV': 0.2904901052803769}","{'A': 32.76317592756751, 'B': 1.0}",0.2,2.0,1.2341345774104302,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
13,76,5,3.620878677252199,B,B,0.7999999999999995,"{'A': 0.4740106108472922, 'B': 0.5259893891527079}",True,3.4345811206813783,"{'Web': 0.7029540702972814, 'TV': 0.2970459297027186}","{'A': 108.8133613729085, 'B': 1.0}",0.5,6.0,4.048556222456208,"{'A': 0, 'B': 1}",5.0,,0,2,1,1,0,0,0,no_price_change
13,50,1,3.464964844592958,B,B,1.0,"{'A': 0.0034537544553245696, 'B': 0.9965462455446755}",True,5.562127294895404,"{'Web': 0.7083242789808988, 'TV': 0.29167572101910116}","{'A': 8.341137183529995, 'B': 1.0}",0.1,1.0,0.7113967832717005,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
13,28,2,4.293805009264624,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.00345375445532457}",True,4.010818564116541,"{'Web': 0.695512633636732, 'TV': 0.304487366363268}","{'A': 48.66102911073149, 'B': 1.0}",0.2,2.0,0.9447646216117129,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
13,42,5,3.4350092581717444,B,B,1.0,"{'A': 0.003453754455324569, 'B': 0.9965462455446753}",True,3.0233465956654446,"{'Web': 0.6760758023143469, 'TV': 0.3239241976856531}","{'A': 236.64771881533247, 'B': 1.0}",0.5,6.0,5.077198017627552,"{'A': 0, 'B': 2}",5.0,,0,2,2,2,0,0,0,no_price_change
13,20,1,3.8730812330384627,B,B,1.0,"{'A': 0.0034537544553245704, 'B': 0.9965462455446754}",True,2.9100899508262623,"{'Web': 0.7177461636581044, 'TV': 0.28225383634189555}","{'A': 253.96419408453175, 'B': 1.0}",0.1,3.0,2.643499266396382,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
13,90,6,2.1028602230997584,B,B,1.0,"{'A': 0.0034537544553245696, 'B': 0.9965462455446755}",True,3.0644803991427683,"{'Web': 0.7066047536523246, 'TV': 0.2933952463476754}","{'A': 199.14648178249766, 'B': 1.0}",0.6000000000000001,8.0,4.907663028110003,"{'A': 0, 'B': 2}",5.0,,0,5,2,2,0,0,0,no_price_change
13,23,1,2.45980297492003,B,B,1.0,"{'A': 0.003453754455324569, 'B': 0.9965462455446754}",True,3.8319099013780855,"{'Web': 0.7103689425036576, 'TV': 0.2896310574963424}","{'A': 59.019527987929415, 'B': 1.0}",0.1,3.0,1.7150238728276035,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
